hour,day,lon_bin,lat_bin,speed
1,4,6,2,26.882955007578826
1,4,6,3,12.834817827275351
1,4,6,4,13.99260944697875
1,4,6,5,33.485418623751094
1,4,6,6,25.687108102349942
1,4,6,7,29.935187043719818
1,4,6,8,45.91089800975932
1,4,6,9,37.574318226919694
1,4,6,10,18.015481127884005
1,4,6,11,60.616137261524344
1,4,6,12,95.54710124003793
1,4,6,13,94.51865552251815
1,4,6,14,53.05374424816675
1,4,6,15,45.17547721857719
1,4,6,16,32.904890384225396
1,4,7,0,24.810976505822126
1,4,7,1,29.781820761695144
1,4,7,2,34.482616530271606
1,4,7,3,26.06927478132302
1,4,7,4,41.28316454474948
1,4,7,5,43.88182011716042
1,4,7,6,34.78476271194369
1,4,7,7,47.005368190804155
1,4,7,8,35.83257919623809
1,4,7,9,40.61053674863846
1,4,7,10,25.68856847042373
1,4,7,11,58.08752976065355
1,4,7,12,34.67672710024849
1,4,7,13,23.04701914984364
1,4,7,14,7.227431604994152
1,4,7,15,59.07258260032879
1,4,7,16,38.1622816573362
1,4,8,0,48.566649492944514
1,4,8,1,65.22607257825537
1,4,8,2,49.67437336532563
1,4,8,3,50.6405221660274
1,4,8,4,40.56674037417304
1,4,8,5,38.116511814053844
1,4,8,6,27.30162881133001
1,4,8,7,30.125810799168384
1,4,8,8,58.84093247371328
1,4,8,9,38.35222931058212
1,4,8,10,45.78476451361087
1,4,8,11,75.92394719989247
1,4,8,12,66.37175174384511
1,4,8,13,33.1401561580333
1,4,8,14,57.28274164235416
1,4,8,15,37.51293761958698
1,4,8,16,20.739680977270844
1,4,9,0,78.62736463612093
1,4,9,1,70.56731841329778
1,4,9,2,38.43342270076205
1,4,9,3,28.628787414285828
1,4,9,4,29.088918270435386
1,4,9,5,27.817267035160597
1,4,9,6,27.032621020943758
1,4,9,7,25.090922478456164
1,4,9,8,67.15267100193662
1,4,9,9,58.39048611834507
1,4,9,10,29.875664529560517
1,4,9,11,62.84822684934952
1,4,9,12,76.49124459874902
1,4,9,13,86.5527832429
1,4,9,14,52.83423897195613
1,4,9,15,40.3269274834804
1,4,9,16,64.17180435252885
1,4,10,0,48.09499358355647
1,4,10,1,32.497359587335396
1,4,10,2,23.953566196797162
1,4,10,3,25.072734373647798
1,4,10,4,26.939713961939262
1,4,10,5,18.16120420098277
1,4,10,6,29.58713131704963
1,4,10,7,29.905982583872188
1,4,10,8,37.68650531012387
1,4,10,9,32.78182484052
1,4,10,10,21.142016241842253
1,4,10,11,62.553044349210225
1,4,10,12,25.656498165853705
1,4,10,13,26.692715522524907
1,4,10,14,23.199034568204045
1,4,10,15,33.4127195800079
1,4,11,0,37.025320010230345
1,4,11,1,22.757986609613443
1,4,11,2,35.67069580738071
1,4,11,3,32.76544283319986
1,4,11,4,38.22064658633481
1,4,11,5,22.060500644543236
1,4,11,6,22.246924308726115
1,4,11,7,26.662810080883744
1,4,11,8,43.972963801724674
1,4,11,9,27.574792674677973
1,4,11,10,37.90033779887729
1,4,11,11,55.00581135385583
1,4,11,12,39.76655035849477
1,4,11,13,12.520973349241286
1,4,11,14,1.1148574724865388
1,4,11,15,50.18097949309107
1,4,12,0,36.810151405987504
1,4,12,1,32.877932928562316
1,4,12,2,32.24405259044137
1,4,12,3,49.67608926745579
1,4,12,4,60.14665527951626
1,4,12,5,27.563874680166727
1,4,12,6,39.27515688873783
1,4,12,7,28.75418468274753
1,4,12,8,32.150738820556704
1,4,12,9,31.016938397537718
1,4,12,10,61.0642875184317
1,4,12,11,70.2902568874315
1,4,12,12,65.38654206237335
1,4,12,13,39.11307073663479
1,4,12,14,46.52258686978733
1,4,12,15,93.07743380193712
1,4,13,0,48.92752512456019
1,4,13,1,62.66123223139681
1,4,13,2,35.99740817559352
1,4,13,3,51.473583173443465
1,4,13,4,42.991804269300914
1,4,13,5,45.197721680281944
1,4,13,6,28.04775143412824
1,4,13,7,35.76046560373905
1,4,13,8,27.792675735834607
1,4,13,9,45.67734553177281
1,4,13,10,32.766472087742855
1,4,13,11,47.03949741912529
1,4,13,12,28.751962108279155
1,4,13,13,106.06553369111612
1,4,13,14,65.61341252683849
1,4,13,15,73.1382049412061
1,5,0,14,57.20639038844425
1,5,0,15,41.02946631380485
1,5,0,16,20.793279449239584
1,5,1,10,26.382248091664298
1,5,1,11,29.036966934839015
1,5,1,12,25.14220697032215
1,5,1,13,57.042457217738246
1,5,1,14,46.55771069531502
1,5,2,9,35.43227037523498
1,5,2,10,31.222632949211025
1,5,2,11,29.824728744220803
1,5,2,12,40.9814110821476
1,5,2,13,83.01475820252
1,5,2,14,40.12238683396846
1,5,2,15,77.331875117646
1,5,2,16,45.995548271423885
1,5,3,6,54.98525673936695
1,5,3,7,37.48889890592731
1,5,3,8,24.90965036735908
1,5,3,9,21.40771583938262
1,5,3,10,48.49879447297699
1,5,3,11,50.82054860336954
1,5,3,12,57.80746304316137
1,5,3,13,47.96602906223148
1,5,3,14,77.94702031496352
1,5,3,15,103.46476688275413
1,5,3,16,108.88136704795504
1,5,4,5,30.167000009745202
1,5,4,6,23.510572040590144
1,5,4,7,44.4534181660276
1,5,4,8,29.366914053698554
1,5,4,9,38.46505556071891
1,5,4,10,71.76173793548367
1,5,4,11,48.06935239113643
1,5,4,12,33.13851386751664
1,5,4,13,17.788285369279162
1,5,4,14,43.51066509977225
1,5,4,16,8.93289615414861
1,5,5,1,43.89392430625614
1,5,5,2,26.565811076675395
1,5,5,3,21.698177790567332
1,5,5,4,44.45936583906266
1,5,5,5,34.55642082873969
1,5,5,6,30.507795991638133
1,5,5,7,28.762115384856102
1,5,5,8,37.62649702322756
1,5,5,9,55.20023710529451
1,5,5,10,46.2561227477348
1,5,5,11,45.29798992274102
1,5,5,12,26.68746536289254
1,5,5,13,72.4765858620993
1,5,5,14,81.96705838985523
1,5,5,15,28.48924704457033
1,5,5,16,8.38950822179107
1,5,6,0,36.260839312167434
1,5,6,1,17.719024021767712
1,5,6,2,26.27565031087773
1,5,6,3,26.330021552152605
1,5,6,4,47.13568631751324
1,5,6,5,36.28835255330528
1,5,6,6,26.61840380415031
1,5,6,7,27.519396356414337
1,5,6,8,43.919159520296645
1,5,6,9,47.79423769731677
1,5,6,10,19.370892406502023
1,5,6,11,58.63357422675077
1,5,6,12,95.74615102539221
1,5,6,13,101.09146749174646
1,5,6,14,71.98054383346299
1,5,6,15,50.06537346608793
1,5,6,16,7.134803707257096
1,5,7,0,9.006633508206987
1,5,7,1,32.08289928037123
1,5,7,2,17.099370339678483
1,5,7,3,26.951611176539544
1,5,7,4,38.14989658465469
1,5,7,5,44.893338746945396
1,5,7,6,35.16186747318211
1,5,7,7,47.411526172182704
1,5,7,8,39.41739398956903
1,5,7,9,35.37224690456913
1,5,7,10,24.74978886443685
1,5,7,11,50.767376000195476
1,5,7,12,20.908932580600915
1,5,7,13,25.504837512274346
1,5,7,14,15.58903137830858
1,5,7,15,63.51214611089725
1,5,7,16,34.95947838441923
1,5,8,0,30.917883770500854
1,5,8,1,43.67401282584505
1,5,8,2,47.569463854416654
1,5,8,3,50.57241128678336
1,5,8,4,39.36153242403504
1,5,8,5,38.03897503921662
1,5,8,6,26.568955373776614
1,5,8,7,29.337600453304105
1,5,8,8,55.64897428015254
1,5,8,9,34.70837292060053
1,5,8,10,42.35216551027895
1,5,8,11,72.46006742090081
1,5,8,12,65.39725883886469
1,5,8,13,33.032248704713076
1,5,8,14,54.05056288958289
1,5,8,15,35.726360461340974
1,5,8,16,27.342691914778126
1,5,9,0,62.00655203404261
1,5,9,1,68.4796697170282
1,5,9,2,43.62721515222101
1,5,9,3,32.0283625094912
1,5,9,4,28.83333773359174
1,5,9,5,25.01668256939585
1,5,9,6,28.01556621232321
1,5,9,7,22.338400112658125
1,5,9,8,63.70197040124286
1,5,9,9,48.51945653572354
1,5,9,10,37.25111262243607
1,5,9,11,65.98489781995266
1,5,9,12,71.71202651049894
1,5,9,13,81.13389019150465
1,5,9,14,46.36059612434294
1,5,9,15,34.88895687832448
1,5,9,16,60.534461540060434
1,5,10,0,26.040237556292713
1,5,10,1,25.08801595357824
1,5,10,2,22.103824210166376
1,5,10,3,24.664560844927756
1,5,10,4,26.16873002123582
1,5,10,5,15.938513203643476
1,5,10,6,28.31996701361847
1,5,10,7,30.023913467362938
1,5,10,8,40.068407486432065
1,5,10,9,31.82758631629554
1,5,10,10,24.66750702193656
1,5,10,11,59.7685942298863
1,5,10,12,33.106793222580045
1,5,10,13,44.519583105348765
1,5,10,14,23.371443979464765
1,5,10,15,33.99169935839965
1,5,10,16,31.830044078488974
1,5,11,0,42.20566001394999
1,5,11,1,38.25290984037859
1,5,11,2,39.436656661240754
1,5,11,3,41.37916807081741
1,5,11,4,36.506290507315136
1,5,11,5,22.975997046043865
1,5,11,6,23.360898320369166
1,5,11,7,25.134532152216185
1,5,11,8,51.71586093098406
1,5,11,9,27.212480553171645
1,5,11,10,47.71929937745639
1,5,11,11,51.73780297857784
1,5,11,12,31.9516620125491
1,5,11,13,18.73112710647497
1,5,11,15,50.394415465832516
1,5,11,16,4.744720450629593
1,5,12,0,35.95264786680183
1,5,12,1,30.445067942677504
1,5,12,2,22.828310500314696
1,5,12,3,37.97573636350449
1,5,12,4,54.87999604751889
1,5,12,5,30.63370502158109
1,5,12,6,39.62427357453633
1,5,12,7,33.24686790954536
1,5,12,8,29.108413481454292
1,5,12,9,25.62271269069608
1,5,12,10,65.64546620739254
1,5,12,11,66.12495397152084
1,5,12,12,39.06016426886154
1,5,12,13,34.5760079691065
1,5,12,14,34.14988211625504
1,5,12,15,78.81525431503918
1,5,13,0,43.52248398120457
1,5,13,1,50.270252657025644
1,5,13,2,45.65343273924083
1,5,13,3,54.05768875746358
1,5,13,4,41.241293505805615
1,5,13,5,39.825318315627584
1,5,13,6,29.754493322137712
1,5,13,7,35.11989656864182
1,5,13,8,25.713258637687783
1,5,13,9,41.95382211242557
1,5,13,10,38.00415215184412
1,5,13,11,43.94254207624778
1,5,13,12,33.06906406545781
1,5,13,13,82.7325518604824
1,5,13,14,56.58038112771695
1,5,13,15,95.7389976398593
1,6,0,14,57.516939470790064
1,6,0,15,45.93765286254966
1,6,0,16,5.4161274840463625
1,6,1,10,29.151251979941783
1,6,1,11,17.29518642399082
1,6,1,12,34.72695474408494
1,6,1,13,43.925902449482464
1,6,1,14,34.524995061532486
1,6,1,15,14.757026810192537
1,6,1,16,35.942099609013404
1,6,2,9,31.53431093522322
1,6,2,10,22.259743223308313
1,6,2,11,21.938483481884774
1,6,2,12,17.28961251883429
1,6,2,13,53.17234148166609
1,6,2,14,25.797834221958958
1,6,2,15,59.451199688698324
1,6,2,16,64.61370620492733
1,6,3,6,54.120292095251585
1,6,3,7,38.26309998207323
1,6,3,8,24.014801641056355
1,6,3,9,19.74235600351422
1,6,3,10,46.93723033002336
1,6,3,11,52.369709826687654
1,6,3,12,79.54974497942453
1,6,3,13,32.23730400266472
1,6,3,14,48.60766948988943
1,6,3,15,96.84978976299959
1,6,3,16,96.1423238181794
1,6,4,5,30.28262545713614
1,6,4,6,23.868206191150122
1,6,4,7,42.02102222177305
1,6,4,8,31.763016091082346
1,6,4,9,41.37781008030634
1,6,4,10,68.29086661552418
1,6,4,11,48.04372460455769
1,6,4,12,45.12639679253337
1,6,4,13,20.60877788983436
1,6,4,14,29.888738813977298
1,6,4,16,8.046148649470311
1,6,5,1,43.113417815896376
1,6,5,2,27.774606906881985
1,6,5,3,19.888714045899462
1,6,5,4,37.705978579308635
1,6,5,5,35.648320648161445
1,6,5,6,30.808817468513922
1,6,5,7,27.65951847242035
1,6,5,8,43.06953704658671
1,6,5,9,57.068826072933774
1,6,5,10,57.436106050970864
1,6,5,11,51.07200743605575
1,6,5,12,6.896335694916457
1,6,5,13,98.64293330668356
1,6,5,14,83.38873992620421
1,6,5,15,28.381493359902652
1,6,5,16,36.83099726515894
1,6,6,0,25.694978905328053
1,6,6,1,42.40100885793278
1,6,6,2,18.55484902617236
1,6,6,3,30.37826863308121
1,6,6,4,29.228268314799305
1,6,6,5,36.87361157456017
1,6,6,6,25.4737228248463
1,6,6,7,27.861445404373175
1,6,6,8,47.134840841443264
1,6,6,9,42.903160958966126
1,6,6,10,20.425299137741177
1,6,6,11,57.397726952368984
1,6,6,12,87.84496966589327
1,6,6,13,101.19842110171199
1,6,6,14,80.36539369434927
1,6,6,15,47.41367001230774
1,6,6,16,39.43041026822692
1,6,7,0,20.914068404419872
1,6,7,1,25.07319799663626
1,6,7,2,29.679349433839555
1,6,7,3,25.838525509458115
1,6,7,4,32.08112835629532
1,6,7,5,44.575698424663805
1,6,7,6,35.67956868392051
1,6,7,7,50.14153806085529
1,6,7,8,56.25394163868863
1,6,7,9,34.73401014180544
1,6,7,10,23.96264840903872
1,6,7,11,48.49419762983028
1,6,7,12,28.34616140310205
1,6,7,13,26.87666578599851
1,6,7,14,13.198973359156286
1,6,7,15,68.55348689309064
1,6,7,16,36.29284702563422
1,6,8,0,37.27114421449009
1,6,8,1,59.03253561614023
1,6,8,2,50.04915455849623
1,6,8,3,48.9573038889365
1,6,8,4,39.62375655317264
1,6,8,5,36.95462563781975
1,6,8,6,26.220219817335803
1,6,8,7,30.245916921402994
1,6,8,8,56.1979507361058
1,6,8,9,30.453931546782428
1,6,8,10,45.09203186435827
1,6,8,11,81.89134091342554
1,6,8,12,72.88496730583229
1,6,8,13,33.080659197553274
1,6,8,14,53.620140045000966
1,6,8,15,36.89634759982291
1,6,8,16,23.797572180588908
1,6,9,0,76.839287543433
1,6,9,1,67.26477684499538
1,6,9,2,41.34698812807476
1,6,9,3,31.934384620262833
1,6,9,4,26.420047562557556
1,6,9,5,24.719584386514374
1,6,9,6,27.29599107660139
1,6,9,7,23.969911583418554
1,6,9,8,62.79701000398089
1,6,9,9,49.84913018160427
1,6,9,10,44.90404113669848
1,6,9,11,59.14300380004299
1,6,9,12,77.60598708491756
1,6,9,13,82.26227747596695
1,6,9,14,48.58366147530135
1,6,9,15,30.404562361932673
1,6,9,16,58.75260180712202
1,6,10,0,41.424305600847376
1,6,10,1,37.88885560202277
1,6,10,2,25.288331049603652
1,6,10,3,24.007317668505273
1,6,10,4,26.209704164341318
1,6,10,5,14.570179487361328
1,6,10,6,28.041383566388888
1,6,10,7,30.470083654335244
1,6,10,8,39.81775492045644
1,6,10,9,31.908064574399493
1,6,10,10,23.539341301610285
1,6,10,11,49.4536690685933
1,6,10,12,26.32434759323594
1,6,10,13,28.283314533317196
1,6,10,14,29.271006078407844
1,6,10,15,29.784449827403563
1,6,11,0,47.33104844383875
1,6,11,1,29.605545102246644
1,6,11,2,35.272744708116925
1,6,11,3,41.10123225673456
1,6,11,4,38.172538477920504
1,6,11,5,22.38311054118618
1,6,11,6,23.97396701797788
1,6,11,7,26.53059134882428
1,6,11,8,50.713229436879686
1,6,11,9,26.545267880169657
1,6,11,10,37.25362747785399
1,6,11,11,43.58114528205763
1,6,11,12,43.3728372724248
1,6,11,13,33.88801681973038
1,6,11,14,25.033025316190663
1,6,11,15,46.66200200574417
1,6,11,16,25.38504003288032
1,6,12,0,25.725482213461856
1,6,12,1,28.10742007695229
1,6,12,2,26.514290901183877
1,6,12,3,34.54277735890819
1,6,12,4,55.53081133087018
1,6,12,5,31.83527718247918
1,6,12,6,40.651349185143395
1,6,12,7,29.689910034782663
1,6,12,8,31.627423395754448
1,6,12,9,27.26583292817252
1,6,12,10,61.63463104366529
1,6,12,11,67.28077003585304
1,6,12,12,70.32686248804431
1,6,12,13,51.59334151184833
1,6,12,14,43.34109906404824
1,6,12,15,78.14400269001128
1,6,12,16,16.453320259818764
1,6,13,0,22.80203620742358
1,6,13,1,62.44745900351225
1,6,13,2,54.166721243377985
1,6,13,3,53.64177728364352
1,6,13,4,36.73267956162897
1,6,13,5,38.47506695631885
1,6,13,6,30.416138392904184
1,6,13,7,36.27080530931553
1,6,13,8,23.296207581347407
1,6,13,9,39.41808234712979
1,6,13,10,39.799040016806856
1,6,13,11,46.58965685588026
1,6,13,12,15.68901780259724
1,6,13,13,105.79100621492343
1,6,13,14,44.86198310044768
1,6,13,15,76.62084441986205
2,0,1,10,26.30669226935199
2,0,1,11,15.188242725557165
2,0,1,14,12.76467889468219
2,0,2,9,29.56366384517256
2,0,2,10,27.179884022124178
2,0,2,11,47.51368540770748
2,0,2,12,43.911460365090115
2,0,2,13,45.457647963519875
2,0,2,14,28.12553275265161
2,0,2,15,85.2825268658017
2,0,2,16,112.66873743104111
2,0,3,6,52.228198879542866
2,0,3,7,37.35375060896226
2,0,3,8,26.12665646252579
2,0,3,9,19.196738770659454
2,0,3,10,48.53374389574867
2,0,3,11,68.01957901268193
2,0,3,12,85.17609199152542
2,0,3,13,27.560849681886708
2,0,3,14,98.58086299235187
2,0,3,15,93.67309795311441
2,0,3,16,114.35632634205021
2,0,4,5,36.40085513483632
2,0,4,6,25.541333113610087
2,0,4,7,45.19160653949694
2,0,4,8,33.55431485945293
2,0,4,9,37.25688572308306
2,0,4,10,63.06925064996421
2,0,4,11,48.11983914848679
2,0,4,13,33.61981117399606
2,0,4,14,71.09812811380222
2,0,5,1,41.55120242849294
2,0,5,2,51.014434262217826
2,0,5,3,4.818491992059538
2,0,5,4,47.95318904019223
2,0,5,5,33.52146928130375
2,0,5,6,27.116068681172706
2,0,5,7,32.11217287351361
2,0,5,8,49.89434815722053
2,0,5,9,70.97039587666139
2,0,5,10,71.49653713732296
2,0,5,11,103.05398659619004
2,0,5,12,26.5408036056527
2,0,5,13,100.05816388673216
2,0,5,14,83.79574416628243
2,0,5,15,25.21318112398335
2,0,6,0,29.71068621564638
2,0,6,1,32.85147233946619
2,0,6,2,22.509010107351422
2,0,6,3,16.46864036353593
2,0,6,4,52.11321215582482
2,0,6,5,26.441327023455557
2,0,6,6,18.35699103969482
2,0,6,7,26.38217549274194
2,0,6,8,49.60688393501186
2,0,6,9,55.70894989273642
2,0,6,10,20.89539753680755
2,0,6,11,79.50016931692222
2,0,6,12,101.24386751988345
2,0,6,13,101.78733610692633
2,0,6,14,61.52976128850915
2,0,6,15,39.97368041865817
2,0,7,0,24.33864522550895
2,0,7,1,44.349087114315545
2,0,7,2,40.55681709718761
2,0,7,3,23.507725699884706
2,0,7,4,34.8227821016882
2,0,7,5,31.984061237451737
2,0,7,6,40.39742056784582
2,0,7,7,54.26344870878516
2,0,7,8,60.51375145645701
2,0,7,9,40.86877292605301
2,0,7,10,23.682007488323226
2,0,7,11,79.34717378428718
2,0,7,15,59.987446176492945
2,0,7,16,50.028987348892755
2,0,8,0,17.158866178740322
2,0,8,1,32.389092014992904
2,0,8,2,50.29324356525341
2,0,8,3,52.21411673059805
2,0,8,4,37.68075386830026
2,0,8,5,38.351978189935906
2,0,8,6,25.608061031188054
2,0,8,7,27.55630520011642
2,0,8,8,57.11156085050193
2,0,8,9,34.69719462375065
2,0,8,10,50.802514113229364
2,0,8,11,61.775418813409345
2,0,8,12,70.15431549241681
2,0,8,13,36.227652515739116
2,0,8,14,61.7665048034243
2,0,8,15,54.768710851656294
2,0,8,16,69.77008477402687
2,0,9,0,77.47712232205919
2,0,9,1,71.9303709733419
2,0,9,2,52.16717589061681
2,0,9,3,34.79460498213666
2,0,9,4,29.607659052895638
2,0,9,5,25.921195722048278
2,0,9,6,26.331318202406546
2,0,9,7,23.456795351481425
2,0,9,8,61.89669979502863
2,0,9,9,61.314291277198514
2,0,9,10,31.237719501530087
2,0,9,11,81.19939993457423
2,0,9,12,76.8363301247066
2,0,9,13,79.31768315641597
2,0,9,14,41.03155444552118
2,0,9,15,25.331403403057152
2,0,9,16,78.27040089508571
2,0,10,0,42.38641461552388
2,0,10,1,35.97298616278314
2,0,10,2,24.698489874201062
2,0,10,3,26.101214868718078
2,0,10,4,26.479250179644737
2,0,10,5,17.44613360110758
2,0,10,6,26.238953613650466
2,0,10,7,33.61397735197321
2,0,10,8,42.76793405477494
2,0,10,9,32.46813848642283
2,0,10,10,27.527885964413397
2,0,10,11,88.27366478744683
2,0,10,12,43.818920143237015
2,0,10,13,30.667233889522727
2,0,10,14,26.364261952665704
2,0,10,15,25.16281280967684
2,0,10,16,2.4401693208505324
2,0,11,0,48.647663283814076
2,0,11,1,41.08001936827208
2,0,11,2,36.421793173538866
2,0,11,3,37.3532413931246
2,0,11,4,34.93261768281799
2,0,11,5,21.135904303050054
2,0,11,6,26.088314768017202
2,0,11,7,23.604242986488213
2,0,11,8,64.56782315523522
2,0,11,9,29.987332427850724
2,0,11,10,69.08157171491904
2,0,11,11,74.52208008166207
2,0,11,12,42.31694283988833
2,0,11,13,39.04284071923185
2,0,11,15,34.887997841074444
2,0,11,16,23.602716021900427
2,0,12,0,33.109723620052016
2,0,12,1,26.21808483874151
2,0,12,2,29.207901058874878
2,0,12,3,43.724920100658245
2,0,12,4,59.05903660595542
2,0,12,5,30.689543197108758
2,0,12,6,40.31831823655598
2,0,12,7,26.616215131927436
2,0,12,8,33.1251314339588
2,0,12,9,33.27112437741921
2,0,12,10,74.75612154995811
2,0,12,11,57.71209598836228
2,0,12,12,66.08738001425662
2,0,12,13,50.089964919878476
2,0,12,14,50.401266953406896
2,0,12,15,37.8692795122198
2,0,12,16,55.71674731655685
2,0,13,1,73.40784402378874
2,0,13,2,41.17664726859272
2,0,13,3,53.98036541187992
2,0,13,4,36.6715337262165
2,0,13,5,38.7007993419441
2,0,13,6,27.701730210344575
2,0,13,7,38.866898258750375
2,0,13,8,25.076645901512578
2,0,13,9,39.64215172929629
2,0,13,10,37.11591986945751
2,0,13,11,55.76361148327589
2,0,13,12,56.809352752459795
2,0,13,13,42.50435336842116
2,0,13,14,28.823390524155073
2,1,0,14,46.903611446648014
2,1,0,15,42.99081954622511
2,1,0,16,16.698091170493136
2,1,1,10,36.612501295195486
2,1,1,11,10.349040600514519
2,1,1,12,64.97480381293987
2,1,1,13,51.10200383403009
2,1,1,14,43.77559084705026
2,1,1,15,46.60781605924697
2,1,2,9,48.07391548261555
2,1,2,10,28.646253499986123
2,1,2,11,41.4156647696691
2,1,2,12,33.64655934159846
2,1,2,13,11.92983618602666
2,1,2,14,29.18734761707179
2,1,2,15,71.68695999491459
2,1,2,16,40.23126220232258
2,1,3,6,57.83399982891589
2,1,3,7,38.570333120878075
2,1,3,8,29.715574360979648
2,1,3,9,23.138520698019057
2,1,3,10,37.89698416424307
2,1,3,11,68.22227682044483
2,1,3,12,97.93940556487537
2,1,3,13,50.055680294694035
2,1,3,14,57.98931983259537
2,1,3,15,97.2700361263755
2,1,3,16,107.3061789732411
2,1,4,5,35.510843941867904
2,1,4,6,26.451721186484203
2,1,4,7,42.44554371987712
2,1,4,8,29.21307082059655
2,1,4,9,38.75505811594439
2,1,4,10,75.44277207785287
2,1,4,11,45.827192115577574
2,1,4,12,31.445052817017093
2,1,4,13,19.962075095758646
2,1,4,14,71.79361377474433
2,1,5,1,56.085713931654276
2,1,5,2,27.445067925496435
2,1,5,3,22.140496238668867
2,1,5,4,49.07358539797724
2,1,5,5,36.94936133526388
2,1,5,6,30.861396641481136
2,1,5,7,29.773833585293676
2,1,5,8,43.46938165258329
2,1,5,9,58.65366705987738
2,1,5,10,66.41466611482018
2,1,5,11,86.84804651671365
2,1,5,13,98.08794012131996
2,1,5,14,84.95495744207587
2,1,5,15,24.164983966421282
2,1,6,0,24.308895812101817
2,1,6,1,16.989964872814625
2,1,6,2,17.586324153718508
2,1,6,3,39.68726893637436
2,1,6,4,56.572761433333255
2,1,6,5,33.76581037099044
2,1,6,6,21.4821531006035
2,1,6,7,28.467172586390202
2,1,6,8,41.11592793065776
2,1,6,9,43.63128707693134
2,1,6,10,22.360333707275938
2,1,6,11,80.454999518713
2,1,6,12,102.24424052594827
2,1,6,13,101.19535816059279
2,1,6,14,98.91361783821067
2,1,6,15,61.93776459368035
2,1,6,16,38.86195287897538
2,1,7,0,24.570861846619685
2,1,7,1,21.40194726726468
2,1,7,2,35.54607141883689
2,1,7,3,24.435549772175765
2,1,7,4,40.10464933401586
2,1,7,5,35.30893005965933
2,1,7,6,39.77355579472902
2,1,7,7,51.963621112325974
2,1,7,8,52.589852770128125
2,1,7,9,49.599740134878566
2,1,7,10,23.306015766338415
2,1,7,11,84.32409901801394
2,1,7,12,11.025273826077562
2,1,7,15,69.12395013840599
2,1,7,16,37.72380336242166
2,1,8,0,6.915820609676822
2,1,8,1,57.236494800097134
2,1,8,2,45.82665161704443
2,1,8,3,50.16196449470141
2,1,8,4,37.218097115774
2,1,8,5,33.9989427029418
2,1,8,6,27.61311407945633
2,1,8,7,27.69612768377311
2,1,8,8,48.973663577993484
2,1,8,9,36.443809911716066
2,1,8,10,58.90722729928543
2,1,8,11,83.05065533011421
2,1,8,12,90.8897124665119
2,1,8,13,30.37281502784916
2,1,8,14,42.86579923785535
2,1,8,15,55.29915364239823
2,1,8,16,12.600003230326623
2,1,9,0,83.80681887007292
2,1,9,1,44.55424992183791
2,1,9,2,33.069928417330914
2,1,9,3,36.2557116242818
2,1,9,4,30.501601960312204
2,1,9,5,26.41094055558801
2,1,9,6,27.696303444414788
2,1,9,7,24.04291889878304
2,1,9,8,58.71618805120094
2,1,9,9,64.48555373254925
2,1,9,10,31.441827455650017
2,1,9,11,81.22499134314452
2,1,9,12,86.97246414297605
2,1,9,13,81.37651619195016
2,1,9,14,54.52311885600037
2,1,9,15,37.403765805913196
2,1,9,16,73.68499121981607
2,1,10,0,49.856835920955746
2,1,10,1,30.995367317655017
2,1,10,2,27.969556105895844
2,1,10,3,25.15364325388876
2,1,10,4,26.83976013098931
2,1,10,5,17.78783300493187
2,1,10,6,29.543242384109067
2,1,10,7,32.39922348978699
2,1,10,8,38.11527353342474
2,1,10,9,33.00565034953281
2,1,10,10,20.67861969365419
2,1,10,11,83.93452004417836
2,1,10,12,39.61533633903522
2,1,10,13,19.56547239109642
2,1,10,14,29.952967866475475
2,1,10,15,27.150403293791612
2,1,11,0,39.846179788829566
2,1,11,1,35.89705025893029
2,1,11,2,36.60659518092711
2,1,11,3,31.466153619493365
2,1,11,4,35.22689201998276
2,1,11,5,22.30344799671987
2,1,11,6,24.926567528223053
2,1,11,7,28.37391846227118
2,1,11,8,53.64886831794216
2,1,11,9,27.277959184431605
2,1,11,10,58.49652151259533
2,1,11,11,83.87781599034123
2,1,11,12,38.64924112853019
2,1,11,13,43.10013266216902
2,1,11,15,22.266977125954472
2,1,12,0,27.447837291361076
2,1,12,1,36.98717962553612
2,1,12,2,16.635802552909347
2,1,12,3,42.65088520006033
2,1,12,4,62.434053173552044
2,1,12,5,25.210887780068024
2,1,12,6,39.25976634158175
2,1,12,7,33.320598086889675
2,1,12,8,34.41509728230045
2,1,12,9,31.74901607576392
2,1,12,10,74.98994049098262
2,1,12,11,64.63036447958382
2,1,12,12,94.17854087076641
2,1,12,13,48.926497672485105
2,1,12,14,29.87483056016618
2,1,12,15,40.94636564868674
2,1,13,0,54.49665002344477
2,1,13,1,45.65679592157447
2,1,13,2,54.58093668635399
2,1,13,3,36.65694376233036
2,1,13,4,44.79399324729302
2,1,13,5,40.101671840848994
2,1,13,6,25.434686000304527
2,1,13,7,38.18541591163395
2,1,13,8,23.908104914466136
2,1,13,9,38.46051600893951
2,1,13,10,36.469625429211646
2,1,13,11,40.954037898915885
2,1,13,12,66.62061132448059
2,1,13,13,88.11391421360946
2,1,13,14,89.07626520940342
2,2,1,10,39.661738892632094
2,2,1,11,11.862099159166513
2,2,2,9,11.561523259264016
2,2,2,10,21.439495278633046
2,2,2,11,15.221676298087573
2,2,2,12,62.40001583715613
2,2,2,14,36.050834502945584
2,2,2,15,99.91090488403
2,2,2,16,117.8248199654656
2,2,3,6,62.352092302704705
2,2,3,7,37.980551723681074
2,2,3,8,25.971114530274527
2,2,3,9,21.70436541472245
